"# Reference points along X2 pathway, 
#
# distance is distance from golden gate in kilometers
# x and y are in meters UTM zone 10 (EPSG 26910)
# path is whether the X2 path is traced on the 'sac' or 'sjr' or 'bay'.",,,,
point,path,distance,x,y
1248,bay,24960,551250.0596,4205822.3752
1249,bay,24980,551260.1460,4205839.6456
1250,bay,25000,551270.2455,4205856.9082
1251,bay,25020,551280.4336,4205874.1188
1252,bay,25040,551290.6216,4205891.3293
1253,bay,25060,551300.8097,4205908.5399
1254,bay,25080,551310.9978,4205925.7505
1255,bay,25100,551321.3202,4205942.8807
1256,bay,25120,551331.6519,4205960.0054
1257,bay,25140,551341.9835,4205977.1302
1258,bay,25160,551352.3251,4205994.2489
1259,bay,25180,551362.7168,4206011.3373
1260,bay,25200,551373.1084,4206028.4257
1261,bay,25220,551383.5000,4206045.5141
1262,bay,25240,551393.8917,4206062.6026
1263,bay,25260,551404.2833,4206079.6910
1264,bay,25280,551414.6750,4206096.7794
1265,bay,25300,551425.0666,4206113.8678
1266,bay,25320,551435.4582,4206130.9562
1267,bay,25340,551445.8499,4206148.0446
1268,bay,25360,551456.2415,4206165.1330
1269,bay,25380,551466.6331,4206182.2215
1270,bay,25400,551477.0248,4206199.3099
1271,bay,25420,551487.4757,4206216.3621
1272,bay,25440,551497.9298,4206233.4124
1273,bay,25460,551508.3838,4206250.4627
1274,bay,25480,551518.8754,4206267.4898
1275,bay,25500,551529.4003,4206284.4965
1276,bay,25520,551539.9251,4206301.5033
1277,bay,25540,551550.4923,4206318.4836
1278,bay,25560,551561.1078,4206335.4338
1279,bay,25580,551571.7233,4206352.3841
1280,bay,25600,551582.3678,4206369.3160
1281,bay,25620,551593.0942,4206386.1963
1282,bay,25640,551603.8205,4206403.0767
1283,bay,25660,551614.5785,4206419.9368
1284,bay,25680,551625.4286,4206436.7378
1285,bay,25700,551636.2787,4206453.5389
1286,bay,25720,551647.1823,4206470.3050
1287,bay,25740,551658.1676,4206487.0180
1288,bay,25760,551669.1530,4206503.7309
1289,bay,25780,551680.2028,4206520.4012
1290,bay,25800,551691.2867,4206537.0489
1291,bay,25820,551702.3706,4206553.6967
1292,bay,25840,551713.4544,4206570.3445
1293,bay,25860,551724.6017,4206586.9498
1294,bay,25880,551735.7583,4206603.5489
1295,bay,25900,551746.9149,4206620.1480
1296,bay,25920,551758.1302,4206636.7074
1297,bay,25940,551769.3794,4206653.2439
1298,bay,25960,551780.6286,4206669.7804
1299,bay,25980,551791.9501,4206686.2674
1300,bay,26000,551803.3082,4206702.7292
1301,bay,26020,551814.6664,4206719.1911
1302,bay,26040,551826.1348,4206735.5762
1303,bay,26060,551837.6165,4206751.9521
1304,bay,26080,551849.1292,4206768.3061
1305,bay,26100,551860.7478,4206784.5852
1306,bay,26120,551872.3663,4206800.8643
1307,bay,26140,551884.0853,4206817.0711
1308,bay,26160,551895.8517,4206833.2436
1309,bay,26180,551907.6539,4206849.3899
1310,bay,26200,551919.5782,4206865.4464
1311,bay,26220,551931.5024,4206881.5029
1312,bay,26240,551943.5594,4206897.4599
1313,bay,26260,551955.6388,4206913.4000
1314,bay,26280,551967.7252,4206929.3348
1315,bay,26300,551979.9488,4206945.1646
1316,bay,26320,551992.1724,4206960.9944
1317,bay,26340,552004.4292,4206976.7984
1318,bay,26360,552016.7952,4206992.5173
1319,bay,26380,552029.1612,4207008.2362
1320,bay,26400,552041.5847,4207023.9093
1321,bay,26420,552054.0913,4207039.5166
1322,bay,26440,552066.5978,4207055.1238
1323,bay,26460,552079.1847,4207070.6661
1324,bay,26480,552091.8301,4207086.1610
1325,bay,26500,552104.4756,4207101.6559
1326,bay,26520,552117.2227,4207117.0672
1327,bay,26540,552130.0053,4207132.4491
1328,bay,26560,552142.7879,4207147.8310
1329,bay,26580,552155.6922,4207163.1110
1330,bay,26600,552168.6105,4207178.3792
1331,bay,26620,552181.5350,4207193.6421
1332,bay,26640,552194.5873,4207208.7958
1333,bay,26660,552207.6397,4207223.9496
1334,bay,26680,552220.7141,4207239.0842
1335,bay,26700,552233.8815,4207254.1381
1336,bay,26720,552247.0820,4207269.1628
1337,bay,26740,552260.3441,4207284.1334
1338,bay,26760,552273.6500,4207299.0649
1339,bay,26780,552287.0032,4207313.9541
1340,bay,26800,552300.4077,4207328.7972
1341,bay,26820,552313.8488,4207343.6072
1342,bay,26840,552327.3449,4207358.3670
1343,bay,26860,552340.8705,4207373.1000
1344,bay,26880,552354.4516,4207387.7816
1345,bay,26900,552368.0581,4207402.4398
1346,bay,26920,552381.7176,4207417.0486
1347,bay,26940,552395.4015,4207431.6346
1348,bay,26960,552409.1327,4207446.1760
1349,bay,26980,552422.8904,4207460.6924
1350,bay,27000,552436.6899,4207475.1689
1351,bay,27020,552450.5233,4207489.6131
1352,bay,27040,552464.4096,4207504.0065
1353,bay,27060,552478.3218,4207518.3749
1354,bay,27080,552492.2926,4207532.6863
1355,bay,27100,552506.2812,4207546.9803
1356,bay,27120,552520.3320,4207561.2131
1357,bay,27140,552534.3947,4207575.4343
1358,bay,27160,552548.5522,4207589.5610
1359,bay,27180,552562.7216,4207603.6757
1360,bay,27200,552576.8911,4207617.7904
1361,bay,27220,552591.0606,4207631.9052
1362,bay,27240,552605.3510,4207645.8973
1363,bay,27260,552619.6547,4207659.8760
1364,bay,27280,552633.9584,4207673.8548
1365,bay,27300,552648.2621,4207687.8335
1366,bay,27320,552662.6461,4207701.7294
1367,bay,27340,552677.0512,4207715.6036
1368,bay,27360,552691.5195,4207729.4118
1369,bay,27380,552705.9980,4207743.2094
1370,bay,27400,552720.5692,4207756.9090
1371,bay,27420,552735.1516,4207770.5967
1372,bay,27440,552749.7339,4207784.2844
1373,bay,27460,552764.3163,4207797.9722
1374,bay,27480,552779.0029,4207811.5479
1375,bay,27500,552793.7117,4207825.0997
1376,bay,27520,552808.4206,4207838.6514
1377,bay,27540,552823.1294,4207852.2032
1378,bay,27560,552837.8998,4207865.6876
1379,bay,27580,552852.7206,4207879.1168
1380,bay,27600,552867.5413,4207892.5460
1381,bay,27620,552882.3621,4207905.9753
1382,bay,27640,552897.1829,4207919.4045
1383,bay,27660,552912.1179,4207932.7066
1384,bay,27680,552927.0530,4207946.0086
1385,bay,27700,552941.9881,4207959.3106
1386,bay,27720,552956.9715,4207972.5578
1387,bay,27740,552972.0203,4207985.7311
1388,bay,27760,552987.0691,4207998.9043
1389,bay,27780,553002.1179,4208012.0775
1390,bay,27800,553017.2154,4208025.1947
1391,bay,27820,553032.3549,4208038.2636
1392,bay,27840,553047.4944,4208051.3324
1393,bay,27860,553062.6339,4208064.4013
1394,bay,27880,553077.7881,4208077.4530
1395,bay,27900,553092.9902,4208090.4491
1396,bay,27920,553108.1922,4208103.4452
1397,bay,27940,553123.3943,4208116.4413
1398,bay,27960,553138.5963,4208129.4373
1399,bay,27980,553153.7984,4208142.4334
1400,bay,28000,553169.0356,4208155.3882
1401,bay,28020,553184.2924,4208168.3198
1402,bay,28040,553199.5493,4208181.2515
1403,bay,28060,553214.8061,4208194.1832
1404,bay,28080,553230.0630,4208207.1149
1405,bay,28100,553245.3258,4208220.0395
1406,bay,28120,553260.6591,4208232.8805
1407,bay,28140,553275.9923,4208245.7215
1408,bay,28160,553291.3255,4208258.5626
1409,bay,28180,553306.6587,4208271.4036
1410,bay,28200,553321.9920,4208284.2446
1411,bay,28220,553337.3649,4208297.0380
1412,bay,28240,553352.7741,4208309.7877
1413,bay,28260,553368.1834,4208322.5374
1414,bay,28280,553383.5927,4208335.2871
1415,bay,28300,553399.0019,4208348.0368
1416,bay,28320,553414.4112,4208360.7865
1417,bay,28340,553429.8941,4208373.4465
1418,bay,28360,553445.3791,4208386.1042
1419,bay,28380,553460.8641,4208398.7618
1420,bay,28400,553476.3490,4208411.4195
1421,bay,28420,553491.8340,4208424.0771
1422,bay,28440,553507.3516,4208436.6945
1423,bay,28460,553522.9120,4208449.2594
1424,bay,28480,553538.4723,4208461.8243
1425,bay,28500,553554.0326,4208474.3891
1426,bay,28520,553569.5930,4208486.9540
1427,bay,28540,553585.1533,4208499.5189
1428,bay,28560,553600.7808,4208512.0001
1429,bay,28580,553616.4157,4208524.4720
1430,bay,28600,553632.0507,4208536.9439
1431,bay,28620,553647.6856,4208549.4158
1432,bay,28640,553663.3205,4208561.8878
1433,bay,28660,553678.9816,4208574.3267
1434,bay,28680,553694.6902,4208586.7057
1435,bay,28700,553710.3989,4208599.0846
1436,bay,28720,553726.1075,4208611.4636
1437,bay,28740,553741.8162,4208623.8425
1438,bay,28760,553757.5248,4208636.2215
1439,bay,28780,553773.2915,4208648.5264
1440,bay,28800,553789.0730,4208660.8123
1441,bay,28820,553804.8545,4208673.0983
1442,bay,28840,553820.6360,4208685.3842
1443,bay,28860,553836.4175,4208697.6701
1444,bay,28880,553852.2141,4208709.9365
1445,bay,28900,553868.0623,4208722.1363
1446,bay,28920,553883.9106,4208734.3360
1447,bay,28940,553899.7588,4208746.5357
1448,bay,28960,553915.6070,4208758.7355
1449,bay,28980,553931.4553,4208770.9352
1450,bay,29000,553947.3353,4208783.0934
1451,bay,29020,553963.2520,4208795.2037
1452,bay,29040,553979.1686,4208807.3141
1453,bay,29060,553995.0852,4208819.4244
1454,bay,29080,554011.0019,4208831.5348
1455,bay,29100,554026.9255,4208843.6359
1456,bay,29120,554042.9189,4208855.6447
1457,bay,29140,554058.9123,4208867.6535
1458,bay,29160,554074.9057,4208879.6623
1459,bay,29180,554090.8991,4208891.6710
1460,bay,29200,554106.8925,4208903.6798
1461,bay,29220,554122.9695,4208915.5765
1462,bay,29240,554139.0469,4208927.4726
1463,bay,29260,554155.1243,4208939.3686
1464,bay,29280,554171.2018,4208951.2647
1465,bay,29300,554187.2888,4208963.1477
1466,bay,29320,554203.4457,4208974.9356
1467,bay,29340,554219.6026,4208986.7235
1468,bay,29360,554235.7595,4208998.5115
1469,bay,29380,554251.9163,4209010.2994
1470,bay,29400,554268.0732,4209022.0873
1471,bay,29420,554284.2456,4209033.8539
1472,bay,29440,554300.4626,4209045.5589
1473,bay,29460,554316.6797,4209057.2639
1474,bay,29480,554332.9207,4209068.9356
1475,bay,29500,554349.1823,4209080.5787
1476,bay,29520,554365.4438,4209092.2218
1477,bay,29540,554381.7496,4209103.8028
1478,bay,29560,554398.0589,4209115.3789
1479,bay,29580,554414.3882,4209126.9268
1480,bay,29600,554430.7482,4209138.4312
1481,bay,29620,554447.1082,4209149.9355
1482,bay,29640,554463.5181,4209161.3685
1483,bay,29660,554479.9315,4209172.7967
1484,bay,29680,554496.3751,4209184.1811
1485,bay,29700,554512.8442,4209195.5287
1486,bay,29720,554529.3245,4209206.8600
1487,bay,29740,554545.8473,4209218.1292
1488,bay,29760,554562.3702,4209229.3984
1489,bay,29780,554578.9196,4209240.6285
1490,bay,29800,554595.4931,4209251.8232
1491,bay,29820,554612.0665,4209263.0179
1492,bay,29840,554628.6847,4209274.1460
1493,bay,29860,554645.3094,4209285.2644
1494,bay,29880,554661.9470,4209296.3635
1495,bay,29900,554678.6238,4209307.4036
1496,bay,29920,554695.3006,4209318.4438
1497,bay,29940,554712.0114,4209329.4322
1498,bay,29960,554728.7409,4209340.3923
1499,bay,29980,554745.4742,4209351.3465
1500,bay,30000,554762.2570,4209362.2248
1501,bay,30020,554779.0399,4209373.1031
1502,bay,30040,554795.8508,4209383.9377
1503,bay,30060,554812.6876,4209394.7323
1504,bay,30080,554829.5243,4209405.5270
1505,bay,30100,554846.4153,4209416.2365
1506,bay,30120,554863.3066,4209426.9456
1507,bay,30140,554880.2330,4209437.5989
1508,bay,30160,554897.1958,4209448.1944
1509,bay,30180,554914.2232,4209458.6854
1510,bay,30200,554931.2689,4209469.1470
1511,bay,30220,554948.3886,4209479.4871
1512,bay,30240,554965.5175,4209489.8116
1513,bay,30260,554982.7032,4209500.0416
1514,bay,30280,554999.9010,4209510.2510
1515,bay,30300,555017.1636,4209520.3507
1516,bay,30320,555034.4261,4209530.4504
1517,bay,30340,555051.6887,4209540.5501
1518,bay,30360,555068.9573,4209550.6395
1519,bay,30380,555086.2819,4209560.6324
1520,bay,30400,555103.6064,4209570.6254
1521,bay,30420,555120.9310,4209580.6183
1522,bay,30440,555138.2556,4209590.6112
1523,bay,30460,555155.5802,4209600.6042
1524,bay,30480,555172.9048,4209610.5971
1525,bay,30500,555190.2294,4209620.5900
1526,bay,30520,555207.5534,4209630.5840
1527,bay,30540,555224.8426,4209640.6380
1528,bay,30560,555242.1318,4209650.6919
1529,bay,30580,555259.4211,4209660.7459
1530,bay,30600,555276.6622,4209670.8819
1531,bay,30620,555293.8742,4209681.0675
1532,bay,30640,555311.0863,4209691.2530
1533,bay,30660,555328.2908,4209701.4511
1534,bay,30680,555345.3897,4209711.8255
1535,bay,30700,555362.4886,4209722.1999
1536,bay,30720,555379.5875,4209732.5743
1537,bay,30740,555396.6004,4209743.0888
1538,bay,30760,555413.5945,4209753.6340
1539,bay,30780,555430.5341,4209764.2664
1540,bay,30800,555447.4506,4209774.9354
1541,bay,30820,555464.3069,4209785.6996
1542,bay,30840,555481.1631,4209796.4638
1543,bay,30860,555498.0193,4209807.2280
1544,bay,30880,555514.8433,4209818.0421
1545,bay,30900,555531.6059,4209828.9515
1546,bay,30920,555548.3685,4209839.8610
1547,bay,30940,555565.1311,4209850.7704
1548,bay,30960,555581.8937,4209861.6798
1549,bay,30980,555598.6158,4209872.6510
1550,bay,31000,555615.3173,4209883.6538
1551,bay,31020,555632.0187,4209894.6566
1552,bay,31040,555648.7202,4209905.6594
1553,bay,31060,555665.4217,4209916.6621
1554,bay,31080,555682.1231,4209927.6649
1555,bay,31100,555698.8246,4209938.6677
1556,bay,31120,555715.5260,4209949.6705
1557,bay,31140,555732.2275,4209960.6732
1558,bay,31160,555748.9290,4209971.6760
1559,bay,31180,555765.6552,4209982.6411
1560,bay,31200,555782.3981,4209993.5807
1561,bay,31220,555799.1411,4210004.5202
1562,bay,31240,555815.8840,4210015.4597
1563,bay,31260,555832.6388,4210026.3810
1564,bay,31280,555849.4430,4210037.2263
1565,bay,31300,555866.2472,4210048.0715
1566,bay,31320,555883.0960,4210058.8472
1567,bay,31340,555899.9569,4210069.6041
1568,bay,31360,555916.8521,4210080.3068
1569,bay,31380,555933.7766,4210090.9634
1570,bay,31400,555950.7295,4210101.5745
1571,bay,31420,555967.7234,4210112.1200
1572,bay,31440,555984.7409,4210122.6271
1573,bay,31460,556001.7987,4210133.0690
1574,bay,31480,556018.8564,4210143.5109
1575,bay,31500,556035.9557,4210153.8846
1576,bay,31520,556053.0659,4210164.2403
1577,bay,31540,556070.1842,4210174.5826
1578,bay,31560,556087.3443,4210184.8554
1579,bay,31580,556104.5044,4210195.1282
1580,bay,31600,556121.6870,4210205.3632
1581,bay,31620,556138.8945,4210215.5564
1582,bay,31640,556156.1020,4210225.7497
1583,bay,31660,556173.3419,4210235.8880
1584,bay,31680,556190.5940,4210246.0054
1585,bay,31700,556207.8462,4210256.1229
1586,bay,31720,556225.1364,4210266.1752
1587,bay,31740,556242.4306,4210276.2207
1588,bay,31760,556259.7248,4210286.2660
1589,bay,31780,556277.0582,4210296.2436
1590,bay,31800,556294.3916,4210306.2213
1591,bay,31820,556311.7252,4210316.1987
1592,bay,31840,556329.0948,4210326.1130
1593,bay,31860,556346.4645,4210336.0274
1594,bay,31880,556363.8342,4210345.9417
1595,bay,31900,556381.2435,4210355.7862
1596,bay,31920,556398.6576,4210365.6224
1597,bay,31940,556416.0717,4210375.4585
1598,bay,31960,556433.4858,4210385.2947
1599,bay,31980,556450.8998,4210395.1308
1600,bay,32000,556468.3235,4210404.9499
1601,bay,32020,556485.7847,4210414.7022
1602,bay,32040,556503.2459,4210424.4544
1603,bay,32060,556520.7071,4210434.2066
1604,bay,32080,556538.1683,4210443.9589
1605,bay,32100,556555.6295,4210453.7111
1606,bay,32120,556573.0907,4210463.4634
1607,bay,32140,556590.5793,4210473.1665
1608,bay,32160,556608.0726,4210482.8611
1609,bay,32180,556625.5659,4210492.5556
1610,bay,32200,556643.0592,4210502.2502
1611,bay,32220,556660.5525,4210511.9447
1612,bay,32240,556678.0458,4210521.6393
1613,bay,32260,556695.5519,4210531.3107
1614,bay,32280,556713.0601,4210540.9782
1615,bay,32300,556730.5684,4210550.6458
1616,bay,32320,556748.0766,4210560.3133
1617,bay,32340,556765.5848,4210569.9809
1618,bay,32360,556783.0931,4210579.6485
1619,bay,32380,556800.6013,4210589.3160
1620,bay,32400,556818.1096,4210598.9836
1621,bay,32420,556835.6178,4210608.6511
1622,bay,32440,556853.1260,4210618.3187
1623,bay,32460,556870.6343,4210627.9862
1624,bay,32480,556888.1425,4210637.6538
1625,bay,32500,556905.6508,4210647.3213
1626,bay,32520,556923.1469,4210657.0108
1627,bay,32540,556940.6370,4210666.7111
1628,bay,32560,556958.1271,4210676.4114
1629,bay,32580,556975.6172,4210686.1117
1630,bay,32600,556993.1073,4210695.8120
1631,bay,32620,557010.5961,4210705.5148
1632,bay,32640,557028.0787,4210715.2286
1633,bay,32660,557045.5613,4210724.9425
1634,bay,32680,557063.0439,4210734.6563
1635,bay,32700,557080.5265,4210744.3701
1636,bay,32720,557098.0091,4210754.0840
1637,bay,32740,557115.4917,4210763.7978
1638,bay,32760,557132.9743,4210773.5116
1639,bay,32780,557150.4569,4210783.2255
1640,bay,32800,557167.9395,4210792.9393
1641,bay,32820,557185.4221,4210802.6531
1642,bay,32840,557202.9047,4210812.3670
1643,bay,32860,557220.3873,4210822.0808
1644,bay,32880,557237.8699,4210831.7946
1645,bay,32900,557255.3525,4210841.5085
1646,bay,32920,557272.8529,4210851.1902
1647,bay,32940,557290.3589,4210860.8619
1648,bay,32960,557307.8648,4210870.5335
1649,bay,32980,557325.3708,4210880.2052
1650,bay,33000,557342.8768,4210889.8768
1651,bay,33020,557360.3942,4210899.5278
1652,bay,33040,557377.9223,4210909.1591
1653,bay,33060,557395.4505,4210918.7905
1654,bay,33080,557412.9787,4210928.4219
1655,bay,33100,557430.5068,4210938.0533
1656,bay,33120,557448.0549,4210947.6484
1657,bay,33140,557465.6097,4210957.2311
1658,bay,33160,557483.1645,4210966.8138
1659,bay,33180,557500.7193,4210976.3965
1660,bay,33200,557518.2763,4210985.9752
1661,bay,33220,557535.8620,4210995.5012
1662,bay,33240,557553.4476,4211005.0273
1663,bay,33260,557571.0332,4211014.5534
1664,bay,33280,557588.6188,4211024.0794
1665,bay,33300,557606.2266,4211033.5645
1666,bay,33320,557623.8461,4211043.0278
1667,bay,33340,557641.4656,4211052.4910
1668,bay,33360,557659.0851,4211061.9543
1669,bay,33380,557676.7202,4211071.3882
1670,bay,33400,557694.3764,4211080.7830
1671,bay,33420,557712.0325,4211090.1777
1672,bay,33440,557729.6886,4211099.5725
1673,bay,33460,557747.3412,4211108.9738
1674,bay,33480,557764.9878,4211118.3865
1675,bay,33500,557782.6343,4211127.7993
1676,bay,33520,557800.2809,4211137.2120
1677,bay,33540,557817.9274,4211146.6247
1678,bay,33560,557835.5740,4211156.0374
1679,bay,33580,557853.2205,4211165.4501
1680,bay,33600,557870.8671,4211174.8628
1681,bay,33620,557888.5136,4211184.2756
1682,bay,33640,557906.1602,4211193.6883
1683,bay,33660,557923.8067,4211203.1010
1684,bay,33680,557941.4734,4211212.4757
1685,bay,33700,557959.1573,4211221.8181
1686,bay,33720,557976.8412,4211231.1605
1687,bay,33740,557994.5664,4211240.4243
1688,bay,33760,558012.2955,4211249.6805
1689,bay,33780,558030.0577,4211258.8729
1690,bay,33800,558047.8459,4211268.0151
1691,bay,33820,558065.6341,4211277.1573
1692,bay,33840,558083.4944,4211286.1579
1693,bay,33860,558101.3559,4211295.1560
1694,bay,33880,558119.2638,4211304.0610
1695,bay,33900,558137.2065,4211312.8961
1696,bay,33920,558155.1737,4211321.6808
1697,bay,33940,558173.2041,4211330.3357
1698,bay,33960,558191.2406,4211338.9775
1699,bay,33980,558209.3429,4211347.4809
1700,bay,34000,558227.4451,4211355.9844
1701,bay,34020,558245.5879,4211364.4007
1702,bay,34040,558263.7427,4211372.7915
1703,bay,34060,558281.9233,4211381.1259
1704,bay,34080,558300.1311,4211389.4009
1705,bay,34100,558318.3510,4211397.6490
1706,bay,34120,558336.6124,4211405.8052
1707,bay,34140,558354.8737,4211413.9614
1708,bay,34160,558373.1884,4211421.9970
1709,bay,34180,558391.5036,4211430.0315
1710,bay,34200,558409.8611,4211437.9686
1711,bay,34220,558428.2306,4211445.8784
1712,bay,34240,558446.6323,4211453.7125
1713,bay,34260,558465.0562,4211461.4945
1714,bay,34280,558483.5034,4211469.2207
1715,bay,34300,558501.9820,4211476.8719
1716,bay,34320,558520.4779,4211484.4809
1717,bay,34340,558539.0177,4211491.9826
1718,bay,34360,558557.5794,4211499.4296
1719,bay,34380,558576.1822,4211506.7736
1720,bay,34400,558594.8041,4211514.0690
1721,bay,34420,558613.4636,4211521.2677
1722,bay,34440,558632.1347,4211528.4361
1723,bay,34460,558650.8445,4211535.5032
1724,bay,34480,558669.5545,4211542.5698
1725,bay,34500,558688.3068,4211549.5231
1726,bay,34520,558707.0592,4211556.4764
1727,bay,34540,558725.8370,4211563.3608
1728,bay,34560,558744.6241,4211570.2196
1729,bay,34580,558763.4195,4211577.0556
1730,bay,34600,558782.2428,4211583.8146
1731,bay,34620,558801.0660,4211590.5737
1732,bay,34640,558819.8893,4211597.3327
1733,bay,34660,558838.7126,4211604.0918
1734,bay,34680,558857.5358,4211610.8508
1735,bay,34700,558876.3591,4211617.6099
1736,bay,34720,558895.1951,4211624.3332
1737,bay,34740,558914.0511,4211631.0004
1738,bay,34760,558932.9071,4211637.6675
1739,bay,34780,558951.7665,4211644.3251
1740,bay,34800,558970.6683,4211650.8612
1741,bay,34820,558989.5701,4211657.3974
1742,bay,34840,559008.4719,4211663.9335
1743,bay,34860,559027.3994,4211670.3948
1744,bay,34880,559046.3423,4211676.8107
1745,bay,34900,559065.2853,4211683.2266
1746,bay,34920,559084.2285,4211689.6418
1747,bay,34940,559103.2078,4211695.9493
1748,bay,34960,559122.1872,4211702.2568
1749,bay,34980,559141.1665,4211708.5644
1750,bay,35000,559160.1510,4211714.8562
1751,bay,35020,559179.1607,4211721.0717
1752,bay,35040,559198.1704,4211727.2872
1753,bay,35060,559217.1800,4211733.5027
1754,bay,35080,559236.1972,4211739.6951
1755,bay,35100,559255.2312,4211745.8357
1756,bay,35120,559274.2652,4211751.9762
1757,bay,35140,559293.2992,4211758.1168
1758,bay,35160,559312.3340,4211764.2549
1759,bay,35180,559331.3920,4211770.3206
1760,bay,35200,559350.4500,4211776.3864
1761,bay,35220,559369.5080,4211782.4522
1762,bay,35240,559388.5659,4211788.5179
1763,bay,35260,559407.6239,4211794.5837
1764,bay,35280,559426.6819,4211800.6494
1765,bay,35300,559445.7399,4211806.7152
1766,bay,35320,559464.7979,4211812.7810
1767,bay,35340,559483.8558,4211818.8467
1768,bay,35360,559502.9138,4211824.9125
1769,bay,35380,559521.9718,4211830.9782
1770,bay,35400,559541.0298,4211837.0440
1771,bay,35420,559560.0929,4211843.0934
1772,bay,35440,559579.1619,4211849.1247
1773,bay,35460,559598.2308,4211855.1560
1774,bay,35480,559617.2997,4211861.1873
1775,bay,35500,559636.3803,4211867.1814
1776,bay,35520,559655.4658,4211873.1599
1777,bay,35540,559674.5514,4211879.1384
1778,bay,35560,559693.6369,4211885.1169
1779,bay,35580,559712.7413,4211891.0347
1780,bay,35600,559731.8497,4211896.9397
1781,bay,35620,559750.9581,4211902.8448
1782,bay,35640,559770.0665,4211908.7498
1783,bay,35660,559789.1749,4211914.6548
1784,bay,35680,559808.2833,4211920.5599
1785,bay,35700,559827.3917,4211926.4649
1786,bay,35720,559846.5000,4211932.3700
1787,bay,35740,559865.6263,4211938.2167
1788,bay,35760,559884.7610,4211944.0358
1789,bay,35780,559903.8958,4211949.8549
1790,bay,35800,559923.0305,4211955.6741
1791,bay,35820,559942.1652,4211961.4932
1792,bay,35840,559961.2999,4211967.3124
1793,bay,35860,559980.4347,4211973.1315
1794,bay,35880,559999.5694,4211978.9506
1795,bay,35900,560018.7041,4211984.7698
1796,bay,35920,560037.8570,4211990.5286
1797,bay,35940,560057.0128,4211996.2780
1798,bay,35960,560076.1687,4212002.0273
1799,bay,35980,560095.3245,4212007.7767
1800,bay,36000,560114.4803,4212013.5260
1801,bay,36020,560133.6361,4212019.2753
1802,bay,36040,560152.7919,4212025.0247
1803,bay,36060,560171.9477,4212030.7740
1804,bay,36080,560191.1035,4212036.5234
1805,bay,36100,560210.2593,4212042.2727
1806,bay,36120,560229.4229,4212047.9961
1807,bay,36140,560248.5880,4212053.7146
1808,bay,36160,560267.7530,4212059.4330
1809,bay,36180,560286.9180,4212065.1515
1810,bay,36200,560306.0831,4212070.8700
1811,bay,36220,560325.2481,4212076.5885
1812,bay,36240,560344.4132,4212082.3070
1813,bay,36260,560363.5782,4212088.0255
1814,bay,36280,560382.7433,4212093.7440
1815,bay,36300,560401.9160,4212099.4364
1816,bay,36320,560421.0897,4212105.1260
1817,bay,36340,560440.2634,4212110.8155
1818,bay,36360,560459.4370,4212116.5051
1819,bay,36380,560478.6107,4212122.1946
1820,bay,36400,560497.7843,4212127.8842
1821,bay,36420,560516.9702,4212133.5324
1822,bay,36440,560536.1577,4212139.1750
1823,bay,36460,560555.3452,4212144.8176
1824,bay,36480,560574.5328,4212150.4602
1825,bay,36500,560593.7203,4212156.1027
1826,bay,36520,560612.9149,4212161.7213
1827,bay,36540,560632.1202,4212167.3029
1828,bay,36560,560651.3256,4212172.8845
1829,bay,36580,560670.5309,4212178.4661
1830,bay,36600,560689.7363,4212184.0477
1831,bay,36620,560708.9502,4212189.5995
1832,bay,36640,560728.1768,4212195.1076
1833,bay,36660,560747.4034,4212200.6157
1834,bay,36680,560766.6299,4212206.1239
1835,bay,36700,560785.8565,4212211.6320
1836,bay,36720,560805.0957,4212217.0955
1837,bay,36740,560824.3465,4212222.5183
1838,bay,36760,560843.5973,4212227.9411
1839,bay,36780,560862.8481,4212233.3638
1840,bay,36800,560882.0989,4212238.7866
1841,bay,36820,560901.3736,4212244.1239
1842,bay,36840,560920.6508,4212249.4521
1843,bay,36860,560939.9279,4212254.7804
1844,bay,36880,560959.2051,4212260.1086
1845,bay,36900,560978.4961,4212265.3865
1846,bay,36920,560997.8014,4212270.6118
1847,bay,36940,561017.1068,4212275.8371
1848,bay,36960,561036.4121,4212281.0623
1849,bay,36980,561055.7234,4212286.2655
1850,bay,37000,561075.0533,4212291.3993
1851,bay,37020,561094.3832,4212296.5331
1852,bay,37040,561113.7131,4212301.6668
1853,bay,37060,561133.0429,4212306.8006
1854,bay,37080,561152.3728,4212311.9344
1855,bay,37100,561171.7027,4212317.0681
1856,bay,37120,561191.0326,4212322.2019
1857,bay,37140,561210.3625,4212327.3357
1858,bay,37160,561229.7127,4212332.3923
1859,bay,37180,561249.0648,4212337.4417
1860,bay,37200,561268.4169,4212342.4911
1861,bay,37220,561287.7770,4212347.5093
1862,bay,37240,561307.1475,4212352.4876
1863,bay,37260,561326.5180,4212357.4660
1864,bay,37280,561345.8928,4212362.4276
1865,bay,37300,561365.2841,4212367.3244
1866,bay,37320,561384.6754,4212372.2211
1867,bay,37340,561404.0687,4212377.1095
1868,bay,37360,561423.4828,4212381.9150
1869,bay,37380,561442.8969,4212386.7204
1870,bay,37400,561462.3140,4212391.5139
1871,bay,37420,561481.7525,4212396.2198
1872,bay,37440,561501.1910,4212400.9256
1873,bay,37460,561520.6362,4212405.6034
1874,bay,37480,561540.1003,4212410.2019
1875,bay,37500,561559.5645,4212414.8004
1876,bay,37520,561579.0432,4212419.3365
1877,bay,37540,561598.5366,4212423.8095
1878,bay,37560,561618.0300,4212428.2824
